global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02
747.4552792488059	0.5930701819863771	558689.3944769105	0.3517322407613544	837.9296820834602	4.6462583996001285	21.587717115854748	702126.1521164887	555.3387182901944	0.670282222216315	308401.0920321959	0.4492782574192414	565.0573576461437	797.5661918593453	0.94863	20.302691	0.0488589659920493	0.022415713093212	0.0140402988	-0.0085357471	0.0432698738	0.1106264741	-0.0632784591	0.0553675028	0.064484414	-0.1418196222	-0.0732311918	-0.0588871011	0.0387291873	-0.0011864826	0.0224726235	0.0219042929	-0.0392325362	-0.0316678605	0.0263273972	0.0253325555	0.0797646821	-0.044544477	-0.0524013054	-0.0533564007	-0.1368727371	-0.0160238961	0.118663977	-0.0579960664	0.0363680297	-0.0795368105	-0.0740564241	-0.039189337	0.0327868548	0.0781436849	-0.0303073722	0.0066259427	0.0295366892	-0.1596089422	0.0188369347	-0.0861232423	-0.0999438343	-0.1624909026	0.0122647536	0.0190942838	0.0017725593	-0.0033584707	0.0007467559	-0.051522178	-0.100430379	0.170824397	-0.0137071063	0.0271883952	0.0576353454	-0.0265693974	-0.01676118	0.0146433107	0.0518912591	0.014210115	0.0696853301	-0.0771796719	0.0649993344	0.1472412763	-0.0248028919	0.0595548131	0.0498865457	-0.0449845257	0.0188524463	-0.0201557879	0.1325959171	0.0743907053	-0.0788215018	0.0816281584	0.0176740627	-0.0361206827	-0.0455616837	-0.0621188998	0.0552869528	0.1704809503	0.0843409718	-0.0133517646	-0.0159490997	0.0988845174	0.0301228536	-0.1039065717	-0.0688458578	-0.05061538	-0.0004421952	0.0294657701	0.0254690678	-0.0269101018	-0.0403129491	-0.0613895048	-0.0229611994	-0.077709413	-0.0475285477	-0.0139279344	0.0444370505	0.1007944412	-0.0783343259	0.0733952033	-0.0098428873	0.0677635113	0.0360811794	-0.0570536641	0.0250313398	0.1000609793	-0.0084060059	-0.0579683436	-0.0145232214	-0.0307885155	-0.0677114759	-0.07925385	-0.0022800723	0.082445728	-0.1131358755	0.0759334219	-0.0885134980256623	-0.0002727934051875	0.0078346393327389	7.441624191384563e-08	-0.5057309352103232	-0.0067597831433516	4.569466814514156e-05	0.2557637788287081	-0.815006197109696	-0.0177260794933999	0.6642351013272086	0.0003142138942063	0.0266652545558828	-0.0002733153116398	0.00071103580053	7.470125957676125e-08	0.0033728967368604	0.000156041305501	2.4348889022456524e-08	1.1376432397523536e-05	-0.0017782881608238	-5.264958186140009e-05	2.771978470180269e-09	3.1623087829260934e-06	0.0	0.0	0.0
747.5333839653872	0.0781047165812651	558806.160142743	0.0061003467522397	837.1039569739139	-0.8257251095462834	0.6818219565352217	700743.0347813843	555.1389326700921	-0.1997856201022614	308179.23456608906	0.0399142939996451	564.6751195942093	797.1090023067447	0.812291	17.384754	0.0915323816903589	0.0539016070877043	-0.0093450048	-0.0669913861	0.0262139332	0.1203640393	-0.0665005669	0.0159806078	0.0984069916	-0.1137543334	-0.0287952259	-0.0531602921	0.0653374597	-0.0815212612	-0.0016579546	0.0134176401	-0.1036988117	-0.0281640472	-0.0207387402	0.049758754	0.0818455034	0.0491997444	0.0070547345	0.0230646433	-0.0996059889	-0.103549508	-0.0191663698	-0.0054326896	-0.0189803776	0.0764779169	-0.0386704474	0.135889841	0.1335667491	-0.0297243254	0.0581119126	0.1949155991	-0.1092229322	-0.0246728154	-0.0083606767	-0.0231551745	0.0270943965	0.0304277928	-0.0403951092	0.0406371227	-0.0424225782	0.0004281997	0.061033841	0.0591659645	0.0557474559	0.1115110688	0.0055459946	-0.0055180547	0.1318108884	-0.016911552	0.0134692839	0.0120088599	0.0727349819	-0.0005038493	0.0127772418	-0.034703441	0.0226673515	0.1286161622	0.023908176	0.0152566512	-0.0216194573	-0.0140204039	-0.0076623308	0.0487126663	-0.0946114372	0.0237358182	0.1557287786	0.00728211	-0.1220035954	-0.0902535974	0.1577800761	-0.1013317195	0.030934379	0.0342176028	-0.1186161334	0.02784581	0.0316028507	-0.0320255022	-0.0229375351	0.1158098897	-0.0404188072	0.0426124031	-0.1214406751	0.0123120365	0.0079341187	-0.0299357068	-0.0612985338	-0.0832608033	-0.0087953828	-0.0993362835	-0.0590773991	-0.0020410845	0.0174271137	0.1478468715	-0.0503079475	0.0526827033	0.0318080031	0.0945113357	0.0109682966	-0.0272791375	-0.0257372445	0.0657466722	-0.0657219466	-0.0114548858	0.0528363572	-0.0240777766	-0.0495618293	-0.0808661863	0.0022800723	0.0776093729	-0.1131358755	0.0839918344	-0.0962796847835818	-0.0077661867579194	0.0092697777020258	6.0313656758884185e-05	-0.4990667117490801	0.006664223461243	4.441187434138255e-05	0.2490675827760394	-0.8377003456474625	-0.0226941485377665	0.7017418690978782	0.0005150243778542	0.0274814909129627	0.0008162363570798	0.0007552323427992	6.662417906190633e-07	0.0034419387148725	6.904197801209985e-05	4.766794727823278e-09	1.1846942116938157e-05	-0.0019811662844004	-0.0002028781235765	4.1159533025962095e-08	3.925019846444886e-06	0.0	0.0	0.0
750.2297409229851	2.6963569575979136	562844.6641653694	7.270340842786677	837.1688687213056	0.0649117473916476	0.004213534949437	700851.7147561106	555.8077945978529	0.6688619277607586	308922.304535729	0.4473762784078382	565.1097768896926	801.3075322714719	1.0739	22.983738	0.142868800210851	0.0621237173149048	0.0169028657	0.053428625	0.0836808709	0.1019080135	-0.0826473589	-0.1628888255	0.0617928077	-0.0076997382	-0.0093666219	0.0113652596	0.0503472425	0.0142330021	0.0092218138	-0.0086815109	-0.0338484535	0.0168126913	-0.0128845952	0.0839780346	0.079954865	0.0162571467	0.0128030646	-0.0920889691	-0.0661717754	-0.074008125	0.1278328869	0.0325417889	0.0188464183	-0.0425364499	0.0636612209	0.1057180002	0.0727217207	0.0555633832	0.0283405318	0.0387521349	-0.1204715639	0.0013766092	0.0370887664	0.0318839825	0.0020254575	0.0811592066	-0.0908790135	-0.0540338581	0.0283816372	-0.0488041592	-0.0069320946	0.0929160875	0.0801855899	0.1007104396	-0.0163308676	0.0059744787	0.0637535485	-0.0041544946	0.0016142663	-0.0439759326	0.1583205434	0.0058942611	-0.0367069948	-0.0449118818	0.1449515203	0.1012889505	0.0022484636	-0.1113993816	0.0652133192	0.0711028464	0.0273721606	0.0562694909	-0.0769672815	0.1061472466	0.1034731114	0.0048545285	0.0212715833	-0.0109493861	0.0615615065	-0.1117824683	0.1175027169	-0.0154625595	-0.0783193482	-0.0025220959	0.0177494298	0.0529333207	0.0740616152	0.0730421419	0.0465214833	-0.1037075117	-0.0681552235	0.0315663088	0.0666860204	0.0009625267	-0.014683983	-0.0432330686	-0.0300193746	0.0168284188	-0.0113553936	0.0142165266	0.0243578496	0.1414310206	-0.1204676849	-0.0057328183	-0.04120775	-0.0733060502	0.0770166128	-0.0313257947	-0.0122091374	0.0813662139	-0.0257106381	-0.0671519352	0.0417196912	-0.0527351735	-0.0273733468	-0.082445728	0.0068365186	0.0724898296	-0.112402146	0.091199382	-0.0771943578447604	0.0190853269388213	0.0059589688830649	0.0003642497043617	-0.5251858300985788	-0.0261191183494986	0.0006822083433551	0.2758201561363332	-0.8438320241382087	-0.0061316784907461	0.7120524849611864	3.759748111387886e-05	0.0266114871145647	-0.0008700037983979	0.0007081712464486	7.569066092269446e-07	0.0028759119517274	-0.000566026763145	3.203862965965191e-07	8.270869554088504e-06	-0.0015865433173078	0.0003946229670925	1.5572728615696718e-07	2.5171196976940387e-06	0.0	0.0	0.0
751.742317332748	1.5125764097629144	565116.51166881	2.287887395371268	841.6181921195158	4.449323398210254	19.79647870186124	708321.1813065222	556.4312006772991	0.6234060794462266	309615.6810871807	0.388635139890515	566.210892616686	812.5710029918831	1.095943	23.455498	0.0401684127602061	0.0206334637510678	0.0463953141	0.1137641625	0.0805933277	0.0674981019	-0.1074172132	-0.1418431006	-0.0640789157	0.0206740314	-0.0623112923	0.0546398888	0.0258333646	0.0674915042	0.0389229771	0.0769040232	0.0838272315	0.0805960562	0.0938279439	0.1015920147	0.0657847416	0.0198053695	-0.0126993335	0.0038506219	-0.003350564	0.0025580854	-0.0449686639	0.0576672486	0.071859749	0.018664118	-0.0365998218	-0.1221991241	0.0582249418	0.0440917375	-0.1601071073	-0.0900937106	-0.0872785046	0.0809565756	0.0647923314	-0.0267311508	-0.041051851	-0.0528990315	-0.0656058963	-0.1148421347	-0.0035839661	-0.0436334744	0.0021478566	-0.008844601	-0.0516956192	0.0069595013	0.1020970627	0.0392637108	-0.0777327149	-0.0652193912	0.0260858534	-0.0415960227	0.1803128156	0.0887088574	-0.0192422705	0.0278827525	-0.0303436805	0.0411221687	-0.0003491921	-0.0415660991	-0.0692338658	0.0995026754	-0.0133108037	-0.1211889941	0.1001439828	0.0232548046	-0.0583363655	-0.0618850431	-0.0293493706	-0.0013155939	-0.0545951767	0.0164121617	0.0688956899	-0.100202492	0.045703636	0.021686729	0.0694963422	0.0421438094	0.0674464678	-0.1295156593	0.0518136219	-0.0295264711	-0.0735355585	0.0517437699	0.0778164845	0.0169121697	0.0063324284	-0.0198349782	0.0265926875	0.0782958974	0.0101985594	0.0391208327	0.0149760479	0.1495089525	-0.1964199189	-0.0104143779	-0.031562107	0.0019903331	-0.0446747251	0.0298999309	-0.0982631188	0.057338209	0.0124724075	0.0773126839	-0.0821510546	0.0504814653	0.0398530277	-0.0839918344	0.011381876	0.0671057788	-0.1109394454	0.0974830496	-0.0760260171255424	0.001168340719218	0.0057799552799732	1.3650200361828531e-06	-0.5135843321012601	0.0116014979973186	0.0001345947557817	0.2637688661798974	-0.8440744491312131	-0.0002424249930044	0.7124616756761608	5.8769877233192975e-08	0.026454051020377	-0.0001574360941876	0.0006998168153887	2.478612375307825e-08	0.0026814646707966	-0.0001944472809308	3.780974506138156e-08	7.1902527807303176e-06	-0.0017777829232026	-0.0001912396058948	3.657258686279842e-08	3.1605121220307814e-06	0.0	0.0	0.0
750.6740966184029	-1.0682207143451024	563511.5993338553	1.1410954945559608	838.1476607549758	-3.4705313645399656	12.044587952255636	702491.5012290381	556.7878497213289	0.3566490440298366	310012.7095973012	0.1271985406073963	566.5138706374846	805.6220029784249	1.117783	23.922911	0.0638652258550805	0.0377146686493458	-0.0472793285	0.0279123813	0.0601519435	0.0367692828	-0.0731178333	-0.0927227519	-0.0530666646	0.0891442722	-0.0286358308	0.0216225882	-0.0489855015	0.0458367845	-0.0486971354	-0.0906522755	0.023051246	0.1571353793	0.0420592183	0.058707831	0.0649677864	-0.0850622204	0.1687932308	-0.0427160594	-0.0005825793	0.1057101462	0.0106450677	0.0432126232	-0.0016724536	-0.0559941857	-0.0210303611	0.0371216105	-2.16171e-05	-0.039382678	0.0368476087	-0.0391458831	-0.082799582	0.1049487146	-0.0645257818	0.006935074	0.1130834891	0.1051319515	-0.0303204528	-0.0455922028	0.0622918679	-0.0090212487	-0.0418056502	0.019431822	-0.0442106544	0.0301022287	0.0250320025	-0.0449160924	-0.0724638344	0.078080959	0.1211772022	-0.0717491441	0.0590659439	0.0320033922	0.093955709	0.1613693366	0.0539336572	0.0125981672	-0.139405436	-0.044069146	-0.0055670637	0.0644496951	0.0316958811	0.0500261538	-0.0103036451	-0.0570220409	0.1296474638	-0.0802133979	0.0084868897	0.0949860446	0.0802967314	0.0846569893	0.0155807233	-0.0758088021	-0.0525407836	0.024143499	-0.0595329743	0.0026217117	0.0119507412	-0.0918940935	0.0244656514	0.0084735065	0.0140179872	-0.0084647688	0.0967415983	0.0123175597	-0.0327940939	-0.0313636645	0.1121046108	0.1288894242	-0.0629155334	0.0636904298	-0.133354592	0.211521651	-0.0246348571	0.0786222505	-0.0066252468	-0.0144417705	0.0130658343	0.0697436487	-0.0138840258	-0.0434196711	-0.0211365902	0.0700286668	-0.0088687991	0.0724245496	0.0413218407	-0.0855038787	0.015908772	0.0614768663	-0.1087572599	0.1027791819	-0.0827457335130219	-0.0067197163874795	0.006846856414608	4.515458832816064e-05	-0.5051675631549415	0.0084167689463185	7.084199949571308e-05	0.2551942668639018	-0.8745794677218157	-0.0305050185906026	0.7648892453605745	0.000930556159213	0.026752595584017	0.0002985445636399	0.0007157013704819	8.912885647899627e-08	0.0026273565382284	-5.410813256819967e-05	2.9276900100178693e-09	6.903002378971523e-06	-0.0017659611807972	1.1821742405399929e-05	1.3975359349963082e-10	3.118618892082641e-06	0.0	0.0	0.0
749.6938523311275	-0.9802442872754682	562040.8722230863	0.9608788627361906	839.674541324764	1.5268805697882044	2.331364274396752	705053.3353489529	556.0297418621291	-0.7581078591998676	309169.0738352659	0.5747275261806062	565.9851309251416	811.0935961419052	0.912005	19.518831	0.0407080333526193	0.025225759216213	-0.0167055664	0.047087479	0.047872317	0.0456833566	-0.0781732985	-0.0344016908	-0.099170784	0.047363233	-0.0518669048	0.0309058054	0.0257830381	0.0072767486	-0.0073706063	-0.0265825623	-0.0095619931	0.1107842318	0.006290175	0.0516998338	0.1125408332	-0.0638062349	0.0550169354	0.0223967511	-0.0173990588	0.1245301067	-0.0510471216	-0.0060588773	-0.0022799699	0.0568841746	0.0286486073	-0.0078078407	-0.042683935	-0.0699063649	0.0470858074	-0.0397388832	0.0786541054	-0.0710029566	-0.0675398021	0.0037367141	0.0304004021	0.0246914237	-0.0842646803	0.0171821191	0.0663399967	-0.135938394	0.0404692266	0.0727251637	-0.1033349935	0.0145496182	-0.0475118644	-0.0049597786	-0.0314590822	0.0250420683	0.1093731871	0.0052815306	0.051500096	0.0194283824	0.126555061	0.0785220467	-0.0184376166	-0.0323583414	-0.1129082968	0.0431590855	-0.034166379	-0.0087579818	0.0039583302	0.0366647877	-0.1002955944	-0.0548906869	-0.0644980188	-0.0276120631	0.0312079516	0.0669004721	0.0026513059	0.0444477226	-0.031902872	0.0211748799	-0.0630494974	-0.0461694961	-0.0269899147	0.1232389533	-0.0536568347	0.0096518266	0.1200807647	0.0364146419	0.031937311	0.0084324656	0.081307131	0.005947252	-0.0488284912	-0.0316812382	0.1266675107	0.1044162553	-0.0668498705	0.0687492841	-0.0842273025	0.1708481965	0.0091075864	-0.0110056432	-0.0646530953	-0.0220462949	0.016713891	0.0665228709	-0.0081821106	-0.0618135844	0.0066561613	0.0677594424	0.0053305446	0.1113541454	0.0532201599	-0.0869812475	0.020409864	0.0556236314	-0.1058697418	0.1070341271	-0.0812393686962735	0.0015063648167484	0.006599835026169	2.2691349611374443e-06	-0.5292223296023195	-0.024054766447378	0.0005786317888379	0.2800762741497061	-0.8684703466201427	0.006109121101673	0.7542407429585107	3.732136063490699e-05	0.0266831105102472	-6.94850737697969e-05	0.000711988386502	4.828175476794117e-09	0.0025869656480357	-4.039089019270033e-05	1.6314240105587752e-09	6.692391264116769e-06	-0.0018368408365711	-7.087965577389985e-05	5.0239256026265345e-09	3.373984258895218e-06	0.0	0.0	0.0
747.8231835691563	-1.87066876197116	559239.513883508	3.4994016170147133	830.5121676952808	-9.162373629483229	83.94909052624965	689750.4606899143	555.7967372681188	-0.2330045940102536	308910.0131578863	0.0542911408298831	565.4187065499082	804.367410887434	0.841743	18.015076	0.0732784322812356	0.0362881546160752	-0.0158607719	0.0394156891	0.0388207827	0.0066792681	-0.0026899107	-0.0540097799	-0.0510551177	0.0526790468	-0.03892918	-0.0932648895	0.0321107879	0.0257842783	-0.0111290752	-0.0274729525	-0.0014353958	0.1094235868	-0.0025901103	0.0373849229	0.0914181461	-0.0280367162	-0.0211437592	0.0338898049	-0.0031970114	0.0119239956	0.0155528533	-0.079582502	-0.0197440423	-0.0629343938	0.1181663681	-0.0027484042	0.020565687	-0.1880495397	-0.0599134484	0.0302753685	0.0435799008	-0.0225765868	-0.0762591453	-0.1161059078	-0.0280988088	0.1326854579	0.0343788835	0.0136293345	-0.0753580368	-0.0382226799	0.088669418	-0.1125700803	-0.0018959162	0.0583012972	0.0295415781	-0.0094740949	-0.0282025851	0.0357308531	0.1068895738	0.0130690643	0.0895380544	0.0152173088	0.0833681977	-0.0143002448	-0.0271738045	0.0014251059	0.0258006907	-0.0051462529	0.0140669818	-0.0901723795	0.084677217	0.07939702	-0.0379109854	0.0238542968	-0.0949998005	-0.1622967947	0.0547015885	-0.0407368557	0.0805127173	0.1095763648	-0.0720744768	0.0500612227	-0.0091771124	0.0839718689	-0.0556051317	0.0096516368	-0.0394672684	0.1181933897	-0.0412424042	-0.0086954474	0.0109331486	0.0118012477	0.0715885409	0.0086751272	-0.0416980357	-0.013996435	0.1149791069	0.0564384435	-0.0812208753	0.0601408088	-0.0687592372	0.102085758	0.0383612233	-0.0303835653	-0.0334330417	-0.0536856275	0.0111456547	0.0391866265	-0.0224735218	0.0027005496	0.0017956532	0.0679258239	0.0448356196	0.0707628904	0.0055438659	-0.0884233418	0.024877851	0.0495674319	-0.1022956179	0.1102047813	-0.0798513874300965	0.001387981266177	0.0063762440745113	1.926491995258329e-06	-0.5376932501888518	-0.0084709205865323	7.175649558333699e-05	0.2891140312986512	-0.8559134637270063	0.0125568828931363	0.7325878573891613	0.0001576753079919	0.0271193482710099	0.0004362377607626	0.0007354590506443	1.903033839152533e-07	0.0030698421759205	0.0004828765278848	2.331697411820803e-07	9.42393098506031e-06	-0.0019349794986314	-9.813866206030004e-05	9.631196990985771e-09	3.744145660123824e-06	0.0	0.0	0.0
748.5993858775936	0.7762023084372913	560401.0405363103	0.6024900236233799	836.1035773867652	5.591409691484387	31.263862338025525	699069.1921189465	555.9988227221335	0.2020854540146501	309134.6908683984	0.0408385307243072	565.7084062009511	806.2947560670492	0.8851949999999998	18.945044	0.0259563890300128	0.0163746979435681	0.0087651672	0.0529320238	0.0254571653	0.088056057	-0.0541151425	0.0088583732	-0.034037626	0.0636924055	-0.0643363898	-0.1548886895	0.0663578842	0.0174953807	0.0052426183	-0.00318058	-0.0053951293	0.0632481359	-0.0410248988	0.0254598092	0.1231670822	-0.0776373733	0.0274621447	0.0348522393	0.0129466428	0.036221329	0.0189784304	-0.0204270027	0.0676108523	0.0582204571	0.0799303458	0.0083524938	-0.0469927433	-0.1086297688	0.0305510885	-0.0166723436	0.0782180063	0.0589291267	0.0479597079	-0.016826766	0.0419611763	0.1069335744	0.0064026236	0.0318637965	0.0319752277	0.0304895443	0.0441927697	0.1103785008	0.0110803723	0.1078798981	-0.0185694881	0.0086137337	0.0311792313	0.007744997	0.0751016447	0.0740489177	0.1000105204	0.0289092295	0.0910981293	0.0259498988	-0.0421277749	-0.0501825493	-0.0480464894	-0.1224380053	-0.0112547969	-0.0238435754	-0.0056377965	0.05868592	-0.1144024732	-0.0129108651	-0.0415625193	-0.0720803045	0.0322219937	0.051239228	-0.0767767938	-0.0104675786	-0.0314969711	0.0172814312	-0.0136087118	0.0104595094	-0.0532165147	-0.0113473302	0.0064552545	0.0836497373	-0.0770145821	-0.0371284589	-0.1067045764	0.0235854945	0.0529902539	0.0252504901	-0.0811141492	-0.0551979252	0.0974209277	0.0340271917	-0.0396863578	0.0626614953	-0.0144713549	0.030961151	0.0839239463	-0.1376585017	-0.1008524888	-0.0602201739	0.0320084624	0.0717852059	-0.0344781762	0.0199314816	-0.0081127921	0.065629135	0.0588190004	0.0587985612	0.0363334582	-0.0898295767	0.0293054861	0.0433303662	-0.0980580676	0.1122590247	-0.0818844014244177	-0.0020330139943212	0.0067050551966351	4.133145901105876e-06	-0.5516496338438941	-0.0139563836550422	0.0001947806447267	0.3043173185201024	-0.8525746804727419	0.0033387832542643	0.7268835857831979	1.114747361895637e-05	0.0272023582659865	8.300999497659958e-05	0.000739968295231	6.890659266015088e-09	0.0030232886365573	-4.6553539363199895e-05	2.1672320272410023e-09	9.1402741799365e-06	-0.0019319788704435	3.000628187899883e-06	9.003769522019336e-12	3.732542355840142e-06	0.0	0.0	0.0
748.256008292621	-0.3433775849725862	559887.0539460069	0.1179081658616056	834.5745868435154	-1.5289905432498472	2.337812081347463	696514.7410050244	556.4835742742024	0.4847515520689285	309673.96843699174	0.2349840672332351	566.233090454417	804.843140215807	0.7587939999999999	16.239798	0.0374137462110841	0.0190217831639844	-0.0047710732	0.0617388995	0.023451954	0.0525525009	-0.0314369002	0.009696316	-0.057608204	0.0557029972	-0.0877346007	-0.1414199304	0.0449652826	0.0070349714	-0.0023125066	-0.0313404554	-0.0038988336	0.0491926512	-0.0435024485	0.0553383243	0.0930969564	-0.0256903422	0.150175578	0.0635389169	-0.0132750901	0.0366707952	-0.0465625173	-0.0633519012	-0.0100932343	0.0566543183	0.1376128172	0.0758997547	-0.054286051	-0.005416278	-0.0504123548	0.012520895	-0.0415950335	0.0791867804	0.0162439333	-0.0168726444	0.0869631029	0.0856348979	-0.0431159437	-0.0095361859	-0.1198828628	-0.0249561196	-0.0857712289	0.0282398047	0.0091631427	0.0565200582	-0.0453356029	-0.0011371858	0.0077412739	0.0359294817	0.0763978258	0.0654618083	0.0770626813	-0.0139838807	0.0857385233	0.1217139768	-0.0410651212	-0.0022650822	-0.0378578204	-0.1059365643	-0.0807027621	-0.018873083	0.0500446144	0.0620647161	-0.0951477766	0.052979151	0.00714688	-0.0300939385	0.1176658887	-0.0226056163	-0.0180725371	-0.0619065898	-0.0650897161	-0.106852131	-0.0196995956	0.0937655475	-0.0015199287	-0.0543093574	-0.0027418762	0.0920167909	-0.0688311579	-0.1563172958	-0.0146073268	0.0136124201	0.0530241399	0.0123805148	-0.0631729126	-0.0312081384	0.1107631481	0.0375342587	-0.0540811658	0.0659963236	-0.0301632845	0.0474181807	0.0767630716	-0.1012659701	-0.0859768868	-0.0777686887	0.0251410792	0.0620828201	0.0078637026	0.0355262053	-0.0161833393	0.0549695719	0.0831114973	0.0730269567	0.0269743842	-0.091199382	0.0336855875	0.0369351927	-0.0931845731	0.1131760472	-0.0881874641314084	-0.0063030627069907	0.0077770288299284	3.972859948825693e-05	-0.5587889922625209	-0.0071393584186267	5.097043862961714e-05	0.3122451378737636	-0.8467149789417903	0.0058597015309516	0.7169262555643964	3.433610203183665e-05	0.0274593382814209	0.0002569800154344	0.0007540152588535	6.603872833266481e-08	0.0029200614915427	-0.0001032271450146	1.0655843467865292e-08	8.526759114390579e-06	-0.0019299535598022	2.0253106413001265e-06	4.10188319376353e-12	3.724720742993184e-06	0.0	0.0	0.0
748.8692620833726	0.613253790751628	560805.171693295	0.3760802118712415	838.6030906578163	4.0285038143009615	16.228842981837396	703255.1436608417	556.2428301675983	-0.2407441066040974	309406.0861128596	0.057957724864605	566.0859721417883	804.107647916487	0.948087	20.291061	0.0626465334401979	0.0321338252607489	0.0132749499	0.0655443448	-0.008655868	0.1321468043	-0.0586212303	0.0555655535	-0.0486216142	0.0269417957	-0.0989112114	-0.1255153327	0.0523796599	0.0134954635	0.0242360724	0.0425792174	-0.0586600514	0.0002847917	-0.0068337295	0.0024765562	0.0407721531	-0.0206588508	0.0146964064	0.0354433391	-0.0207352341	0.0805006559	0.0072135197	0.145105783	0.0636564914	0.0534912895	0.0020023608	-0.0455320066	0.0004223137	-0.0236504353	-0.0220559579	-0.0703963325	-0.0531558895	-0.0669056802	0.1324730798	-0.0037430039	-0.0302416857	0.0661309129	0.0682777471	0.0144685322	0.0991526217	-0.0036554701	-0.0690326038	0.0773967581	-0.0240148949	-0.0722055705	0.0589970795	0.0226179997	0.0774831202	-0.0352306086	0.0485663139	0.0365652107	0.0084599466	0.0122964961	0.0290237629	0.0322141901	-0.0839926882	-0.0249064085	-0.0679135492	-0.0350780993	-0.0270006051	0.065027718	-0.1541192465	-0.0272758347	0.0065620228	0.007497777	-0.0424561754	-0.0462388764	0.0405043902	0.0449206557	-0.0579802976	0.0101262853	0.1046443146	-0.0183136597	0.0245587931	-0.0282381213	-0.1287906981	-0.0146264913	0.0755322266	0.0583020266	0.0293440992	0.0805430401	0.0123982762	0.0260753973	0.0207845405	0.0457123404	-0.1008950974	-0.1053106319	0.0599353266	-0.0034398326	-0.012521645	0.0294560098	0.0358319895	0.0074002953	0.0618965939	-0.1347553022	-0.1070775207	0.0114464493	0.0339117756	0.0308082016	-0.0165039795	0.0680649172	-0.0219340476	0.1282657174	0.0454672307	0.0552427534	0.016619539	-0.092532202	0.0380110509	0.0304052466	-0.0877067409	0.112946559	-0.0834398803971652	0.0047475837342432	0.0069622136406932	2.253955131365068e-05	-0.5777772034314665	-0.0189882111689456	0.0003605521633964	0.3338264968050863	-0.8571206217717844	-0.0104056428299941	0.7346557602664503	0.0001082774027054	0.0275845879088675	0.0001252496274465	0.000760909490102	1.5687469175511855e-08	0.002533075213976	-0.0003869862775666	1.4975837902493086e-07	6.416470039659559e-06	-0.0019878195689292	-5.786600912699989e-05	3.3484750122860343e-09	3.95142663861787e-06	0.0	0.0	0.0
